ioc,ioc_type,first_seen,last_seen,risk_score,sources,behaviour_tags,confidence_rating,target_countries,target_regions,target_industries,related_malware,related_threat_actors,is_whitelisted,common_tags
185.243.218.226,IPv4,1765627241,1778475991,99,"['Dan.me', 'IPsum', 'Malware Patrol Tor Exit Nodes', 'Quentin McGaw qdm13', 'VirusTotal', 'threat_view_ip']","['Blacklist', 'Blocklist', 'Malicious', 'Malware', 'OSINT', 'Phishing', 'Tor Anonymity', 'Tor Exit Node']",High,,,,['Tor'],,False,Tor
185.220.101.35,IPv4,1631664000,1778475991,100,"['CyberCure', 'Cyble Research Intelligence Labs', 'Dan.me', 'IPsum', 'Malware Patrol High Risk IPs', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'Talosintelligence', 'Twitter', 'VirusTotal', 'dataplane.org', 'greensnow', 'jamesbrine', 'malwarefilter_botnet', 'myip.ms', 'sblam', 'stamparm']","['AKODoxware', 'AKORansomware', 'Adversary', 'Blacklist', 'BlockOrFilterList', 'Blocklist', 'Botnet', 'BruteForce', 'Bruteforce', 'Certainty', 'Defense', 'Finance', 'Financial', 'GIR', 'Government', 'Intel471', 'Lifetime', 'Linux', 'Malicious', 'Malpedia', 'Malware', 'MedusaReborn', 'Microsoft', 'Miner', 'MoneyLibra', 'OS: ELF', 'OS: WIN', 'OSINT', 'Osint', 'Perpetual', 'Ransom', 'Ransomware', 'Scam', 'SourceType', 'Spam', 'Suspicious', 'Tor Anonymity', 'Tor Exit Node', 'TorExitNode', 'Windows']",High,"['CA', 'CZ', 'DE', 'DK', 'EE', 'ES', 'FR', 'LT', 'LV', 'NO', 'PL', 'RO', 'RU', 'TR', 'UA', 'US']","['Europe & UK', 'Middle East & Africa (MEA)', 'North America (NA)']","['Aerospace & Defense', 'BFSI', 'Government & LEA']","['Cobalt Strike', 'DarkComet', 'Dropbox', 'MedusaLocker', 'Mirai', 'RDP', 'Tor']","['Killnet', 'Kinsing']",False,"Mirai, Dropbox, Tor, Kinsing, MedusaLocker, Killnet, RDP, DarkComet, Cobalt Strike"
185.220.101.58,IPv4,1631750400,1778475991,100,"['CyberCure', 'Cyble Research Intelligence Labs', 'Dan.me', 'IPsum', 'Malware Patrol High Risk IPs', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'Talosintelligence', 'VirusTotal', 'dataplane.org', 'greensnow', 'malwarefilter_botnet', 'myip.ms', 'sblam', 'stamparm']","['Adversary', 'Blacklist', 'BlockOrFilterList', 'Blocklist', 'Botnet', 'BruteForce', 'Bruteforce', 'Defense', 'Electrum', 'Finance', 'Financial', 'Government', 'Linux', 'Malicious', 'Malware', 'Microsoft', 'OS: ELF', 'OS: WIN', 'OSINT', 'Osint', 'Phishing', 'Sandworm', 'Scam', 'SourceType', 'Spam', 'Suspicious', 'TargetInformation', 'Tor Anonymity', 'Tor Exit Node', 'TorExitNode', 'Windows']",High,"['CA', 'CZ', 'DE', 'DK', 'EE', 'FR', 'LT', 'LV', 'NO', 'PL', 'RO', 'TR', 'UA', 'US']","['Europe & UK', 'Middle East & Africa (MEA)', 'North America (NA)']","['Aerospace & Defense', 'BFSI', 'Government & LEA']","['Cobalt Strike', 'Dropbox', 'Mirai', 'RDP', 'Tor']",,False,"Mirai, Dropbox, Tor, RDP, Cobalt Strike"
185.235.146.29,IPv4,1615420800,1778475991,100,"['CyberCure', 'Cyble Research Intelligence Labs', 'Dan.me', 'Malware Patrol High Risk IPs', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'TRCERT', 'VirusTotal', 'blocklist.de', 'dataplane.org', 'malwarefilter_botnet', 'sblam', 'stamparm']","['Backdoor', 'Blacklist', 'BlockOrFilterList', 'Blocklist', 'Botnet', 'BruteForce', 'Bruteforce', 'Defense', 'Finance', 'Financial', 'Government', 'Linux', 'Loader', 'Malicious', 'Malware', 'Microsoft', 'OS: ELF', 'OS: WIN', 'OSINT', 'Osint', 'Phishing', 'Scam', 'SourceType', 'Spam', 'Tor Anonymity', 'Tor Exit Node', 'TorExitNode', 'Windows']",High,"['CA', 'CZ', 'DE', 'DK', 'EE', 'ES', 'FR', 'LT', 'LV', 'NO', 'PL', 'RO', 'TR', 'UA', 'US']","['Europe & UK', 'Middle East & Africa (MEA)', 'North America (NA)']","['Aerospace & Defense', 'BFSI', 'Government & LEA']","['Cobalt Strike', 'DarkComet', 'Dropbox', 'Mirai', 'Pikabot', 'RDP', 'RemcosRAT', 'Tor']",,False,"Mirai, Dropbox, Tor, RemcosRAT, RDP, Pikabot, DarkComet, Cobalt Strike"
185.241.208.93,IPv4,1717783657,1778475991,80,"['Cyble Research Intelligence Labs', 'Malware Patrol Tor Exit Nodes', 'Monty Security', 'Open Source Intelligence Feed']","['C2', 'Malicious', 'Malware', 'OS: WIN', 'RAT', 'Tor Anonymity', 'Tor Exit Node']",High,,,,['AsyncRAT'],,False,AsyncRAT
185.243.218.232,IPv4,1766880042,1778475991,99,"['Dan.me', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'threat_view_ip']","['Malicious', 'Malware', 'OSINT', 'Phishing', 'Tor Anonymity', 'Tor Exit Node']",High,,,,['Tor'],,False,Tor
185.243.218.225,IPv4,1765627241,1778475991,99,"['Dan.me', 'IPsum', 'Malware Patrol Tor Exit Nodes', 'Quentin McGaw qdm13', 'VirusTotal', 'sblam', 'threat_view_ip']","['Blacklist', 'Blocklist', 'Malicious', 'Malware', 'OSINT', 'Phishing', 'Spam', 'Tor Anonymity', 'Tor Exit Node']",High,,,,['Tor'],,False,Tor
49.229.72.68,IPv4,1674489737,1778475972,100,"['CyberCure', 'Cyble Global Sensor (IP Feed)', 'Cyble Global Sensor Feed', 'Cyble Research Intelligence Labs', 'IPsum', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'greensnow', 'malwarefilter_botnet', 'stamparm', 'threat_view_ip']","['Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'KnownAttacker', 'Malicious', 'OSINT', 'Phishing', 'known attacker']",High,"['CA', 'DE', 'ES', 'PL', 'SG', 'US']","['Asia & Pacific (APAC)', 'Europe & UK', 'North America (NA)']",['BFSI'],,,False,
49.204.74.149,IPv4,1670645091,1778475972,100,"['CyberCure', 'Cyble Global Sensor (IP Feed)', 'Cyble Global Sensor Feed', 'Cyble Research Intelligence Labs', 'IPsum', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'greensnow', 'malwarefilter_botnet', 'stamparm']","['Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'KnownAttacker', 'Malicious', 'OSINT', 'Phishing', 'known attacker']",High,"['AU', 'PL', 'SG', 'US']","['Asia & Pacific (APAC)', 'Australia and New Zealand (ANZ)', 'Europe & UK', 'North America (NA)']","['BFSI', 'Government & LEA']",,,False,
87.255.10.22,IPv4,1776323968,1778475957,85,"['Open Source Intelligence Feed', 'VirusTotal']","['Malicious', 'Phishing']",High,,,,,,False,
196.190.69.149,IPv4,1747101761,1778475957,89,"['Cyble Partner Feed', 'IPsum', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'malwarefilter_botnet', 'stamparm', 'urlhaus.abuse.ch']","['Blocklist', 'Malicious', 'OSINT', 'Phishing']",High,,,,,,False,
110.39.233.226,IPv4,1763403258,1778475957,89,"['Cyble Partner Feed', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'urlhaus.abuse.ch']","['Malicious', 'Phishing']",High,,,,,,False,
45.148.120.78,IPv4,1778329875,1778475957,85,"['Open Source Intelligence Feed', 'VirusTotal']",['Malicious'],High,,,,,,False,
176.65.139.68,IPv4,1776374508,1778475957,89,"['CISA', 'Cyble Global Sensor Feed', 'Open Source Intelligence Feed', 'VirusTotal']","['AutomationLevel', 'Bruteforce', 'KnownAttacker', 'Malicious', 'ManualCollection', 'MediumRisk', 'OSINT', 'Observation', 'Perpetual', 'ThreatLevel', 'Unsupervised', 'known attacker', 'malicious']",High,,,,,,False,
216.9.225.23,IPv4,1777904630,1778475957,89,"['CISA', 'Cyble Global Sensor Feed', 'Open Source Intelligence Feed', 'TRCERT', 'VirusTotal']","['Malicious', 'malicious']",High,,,,,,False,
196.188.135.20,IPv4,1754633127,1778475957,89,"['Cyble Partner Feed', 'IPsum', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'malwarefilter_botnet', 'threat_view_ip', 'urlhaus.abuse.ch']","['Blocklist', 'Malicious', 'OSINT', 'Phishing']",High,,,,,,False,
49.124.153.59,IPv4,1720375344,1778475930,89,"['CyberCure', 'IPsum', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'malwarefilter_botnet', 'nuug.no', 'threat_view_ip']","['Blacklist', 'BlockOrFilterList', 'Blocklist', 'BruteForce', 'Malicious', 'OSINT', 'Password Guessing', 'PasswordGuessing', 'Phishing']",High,,,,,,False,
49.124.153.51,IPv4,1723529444,1778475930,89,"['CyberCure', 'IPsum', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'Sentinel Turris', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'malwarefilter_botnet', 'nuug.no', 'stamparm', 'threat_view_ip']","['Blacklist', 'Blocklist', 'BruteForce', 'Malicious', 'OSINT', 'Password Guessing', 'PasswordGuessing', 'Phishing', 'Smtp']",High,,,,,,False,
185.181.61.201,IPv4,1765303251,1778475918,99,"['Dan.me', 'IPsum', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'sblam', 'threat_view_ip']","['Blacklist', 'Blocklist', 'Malicious', 'Malware', 'OSINT', 'Phishing', 'Spam', 'Tor Anonymity', 'Tor Exit Node']",High,,,,['Tor'],,False,Tor
185.220.100.242,IPv4,1601164800,1778475918,100,"['Cyble Research Intelligence Labs', 'Dan.me', 'IPsum', 'Malware Patrol High Risk IPs', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'TRCERT', 'Twitter', 'VirusTotal', 'dataplane.org', 'greensnow', 'malwarefilter_botnet', 'myip.ms', 'stamparm']","['Adversary', 'Blacklist', 'BlockOrFilterList', 'Blocklist', 'Malicious', 'Malware', 'OS: ELF', 'OS: WIN', 'OSINT', 'Osint', 'SourceType', 'Suspicious', 'Tor Anonymity', 'Tor Exit Node']",High,"['CA', 'CZ', 'DE', 'DK', 'EE', 'ES', 'FR', 'LT', 'LV', 'NO', 'PL', 'RO', 'RU', 'TR', 'UA', 'US']","['Europe & UK', 'Middle East & Africa (MEA)', 'North America (NA)']","['Aerospace & Defense', 'BFSI', 'Government & LEA']","['Bamital', 'Bedep', 'Mirai', 'RDP', 'Tor']",['Killnet'],False,"Mirai, Tor, Bamital, Killnet, RDP, Bedep"
185.220.100.255,IPv4,1626934052,1778475918,100,"['Cyble Research Intelligence Labs', 'Dan.me', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'dataplane.org', 'greensnow', 'myip.ms', 'stamparm']","['Adversary', 'Blacklist', 'Blocklist', 'Malicious', 'Malware', 'OSINT', 'Suspicious', 'Tor Anonymity', 'Tor Exit Node']",High,,,,['Tor'],['UNC6395 '],False,"Tor, UNC6395 "
185.220.101.15,IPv4,1601164800,1778475918,100,"['Cyble Research Intelligence Labs', 'Dan.me', 'IPsum', 'Malware Patrol High Risk IPs', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'Snort', 'Talosintelligence', 'Twitter', 'VirusTotal', 'dataplane.org', 'greensnow', 'malwarefilter_botnet', 'myip.ms', 'nuug.no', 'stamparm']","['Adversary', 'Blacklist', 'BlockOrFilterList', 'Blocklist', 'BruteForce', 'Malicious', 'Malware', 'OS: ELF', 'OS: WIN', 'OSINT', 'Osint', 'Password Guessing', 'PasswordGuessing', 'SourceType', 'Suspicious', 'Tor Anonymity', 'Tor Exit Node']",High,"['CA', 'CZ', 'DE', 'DK', 'EE', 'FR', 'LT', 'LV', 'NO', 'PL', 'RO', 'RU', 'TR', 'UA', 'US']","['Europe & UK', 'Middle East & Africa (MEA)', 'North America (NA)']","['Aerospace & Defense', 'Government & LEA']","['Mirai', 'RDP', 'Tor']",['Killnet'],False,"Tor, Mirai, Killnet, RDP"
185.181.61.203,IPv4,1766145647,1778475918,99,"['Dan.me', 'IPsum', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'sblam', 'threat_view_ip']","['Blacklist', 'Blocklist', 'Malicious', 'Malware', 'OSINT', 'Phishing', 'Spam', 'Tor Anonymity', 'Tor Exit Node']",High,,,,['Tor'],,False,Tor
185.220.100.245,IPv4,1601164800,1778475918,100,"['Cyble Research Intelligence Labs', 'Dan.me', 'IPsum', 'Malware Patrol High Risk IPs', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'TRCERT', 'VirusTotal', 'dataplane.org', 'greensnow', 'malwarefilter_botnet', 'myip.ms', 'stamparm']","['Adversary', 'Aerospace', 'Blacklist', 'BlockOrFilterList', 'Blocklist', 'Botnet', 'BruteForce', 'Bruteforce', 'Defense', 'Energy', 'Finance', 'Government', 'Linux', 'Malicious', 'Malware', 'Miner', 'MoneyLibra', 'OS: ELF', 'OS: WIN', 'OSINT', 'Osint', 'Phishing', 'Python', 'Scam', 'SourceType', 'Suspicious', 'Tor Anonymity', 'Tor Exit Node', 'TorExitNode', 'Windows']",High,"['CA', 'CZ', 'DE', 'DK', 'EE', 'FR', 'LT', 'LV', 'NO', 'PL', 'RO', 'TR', 'UA', 'US']","['Europe & UK', 'Middle East & Africa (MEA)', 'North America (NA)']","['Aerospace & Defense', 'BFSI', 'Energy & Utilities', 'Government & LEA']","['Cobalt Strike', 'DarkComet', 'IMAPLoader', 'liderc', 'Mirai', 'PowerShell RAT', 'RDP', 'RemcosRAT', 'Tor']",['Kinsing'],False,"Mirai, PowerShell RAT, IMAPLoader, Tor, Kinsing, RemcosRAT, RDP, DarkComet, liderc, Cobalt Strike"
185.220.100.251,IPv4,1626934052,1778475918,100,"['Cyble Research Intelligence Labs', 'Dan.me', 'Malware Patrol High Risk IPs', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'dataplane.org', 'greensnow', 'myip.ms', 'stamparm']","['Adversary', 'Blacklist', 'Blocklist', 'Linux', 'Malicious', 'Malware', 'Miner', 'MoneyLibra', 'OSINT', 'Phishing', 'Suspicious', 'Tor Anonymity', 'Tor Exit Node']",High,,,,['Tor'],"['Kinsing', 'UNC6395 ']",False,"Tor, UNC6395 , Kinsing"
185.220.100.241,IPv4,1601164800,1778475918,100,"['CISA', 'Cyble Research Intelligence Labs', 'Dan.me', 'IPsum', 'Malware Patrol High Risk IPs', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'Twitter', 'VirusTotal', 'dataplane.org', 'greensnow', 'malwarefilter_botnet', 'myip.ms', 'stamparm']","['Adversary', 'Blacklist', 'BlockOrFilterList', 'Blocklist', 'Malicious', 'Malware', 'OSINT', 'Osint', 'SourceType', 'Suspicious', 'Tor Anonymity', 'Tor Exit Node', 'malicious']",High,"['CA', 'CZ', 'DE', 'DK', 'EE', 'FR', 'LT', 'LV', 'NO', 'PL', 'RO', 'RU', 'TR', 'UA', 'US']","['Europe & UK', 'Middle East & Africa (MEA)', 'North America (NA)']","['Aerospace & Defense', 'BFSI', 'Government & LEA']",['Tor'],['Killnet'],False,"Tor, Killnet"
185.220.100.248,IPv4,1601164800,1778475918,100,"['Cyble Research Intelligence Labs', 'Dan.me', 'IPsum', 'Malware Patrol High Risk IPs', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'Twitter', 'VirusTotal', 'blocklist.de', 'dataplane.org', 'greensnow', 'malwarefilter_botnet', 'myip.ms', 'stamparm']","['Adversary', 'Blacklist', 'BlockOrFilterList', 'Blocklist', 'Botnet', 'Bruteforce', 'Defense', 'Government', 'Linux', 'Malicious', 'Malware', 'Miner', 'MoneyLibra', 'OS: ELF', 'OS: WIN', 'OSINT', 'Osint', 'Phishing', 'Scam', 'SourceType', 'Suspicious', 'Tor Anonymity', 'Tor Exit Node', 'TorExitNode', 'Windows']",High,"['CA', 'CZ', 'DE', 'DK', 'EE', 'FR', 'LT', 'LV', 'NO', 'PL', 'RO', 'RU', 'TR', 'UA', 'US']","['Europe & UK', 'Middle East & Africa (MEA)', 'North America (NA)']","['Aerospace & Defense', 'Government & LEA']","['Cobalt Strike', 'Mirai', 'RDP', 'Tor']","['Killnet', 'Kinsing']",False,"Mirai, Tor, Killnet, RDP, Kinsing, Cobalt Strike"
185.220.100.247,IPv4,1601164800,1778475918,100,"['Cyble Research Intelligence Labs', 'Dan.me', 'IPsum', 'Malware Patrol High Risk IPs', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'dataplane.org', 'greensnow', 'malwarefilter_botnet', 'myip.ms', 'stamparm']","['Adversary', 'Blacklist', 'BlockOrFilterList', 'Blocklist', 'Botnet', 'Bruteforce', 'Defense', 'Government', 'Linux', 'Malicious', 'Malware', 'Miner', 'MoneyLibra', 'OS: ELF', 'OS: WIN', 'OSINT', 'Osint', 'Phishing', 'Scam', 'SourceType', 'Suspicious', 'Tor Anonymity', 'Tor Exit Node', 'TorExitNode', 'Windows']",High,"['CA', 'CZ', 'DE', 'DK', 'EE', 'ES', 'FR', 'LT', 'LV', 'NO', 'PL', 'RO', 'TR', 'UA', 'US']","['Europe & UK', 'Middle East & Africa (MEA)', 'North America (NA)']","['Aerospace & Defense', 'Government & LEA']","['Cobalt Strike', 'Mirai', 'RDP', 'Tor']",['Kinsing'],False,"Mirai, Tor, RDP, Kinsing, Cobalt Strike"
185.220.100.244,IPv4,1601932177,1778475918,99,"['Dan.me', 'IPsum', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'TRCERT', 'VirusTotal', 'dataplane.org', 'greensnow', 'malwarefilter_botnet', 'myip.ms', 'stamparm']","['Blacklist', 'Blocklist', 'Malicious', 'Malware', 'OSINT', 'Phishing', 'Suspicious', 'Tor Anonymity', 'Tor Exit Node']",High,,,,['Tor'],,False,Tor
185.220.100.240,IPv4,1626934052,1778475918,100,"['Cyble Research Intelligence Labs', 'Dan.me', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'dataplane.org', 'greensnow', 'myip.ms', 'stamparm']","['Adversary', 'Blacklist', 'Blocklist', 'Malicious', 'Malware', 'OSINT', 'Phishing', 'Suspicious', 'Tor Anonymity', 'Tor Exit Node']",High,,,,['Tor'],['UNC6395 '],False,"Tor, UNC6395 "
185.220.101.146,IPv4,1601936098,1778475918,100,"['CyberCure', 'Cymru', 'Dan.me', 'IPsum', 'Malware Patrol High Risk IPs', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'blocklist.de', 'dataplane.org', 'greensnow', 'malwarefilter_botnet', 'sblam', 'stamparm', 'threat_view_ip']","['AKODoxware', 'AKORansomware', 'Blacklist', 'BlockOrFilterList', 'Blocklist', 'Botnet', 'BruteForce', 'Intel471', 'Malicious', 'Malware', 'MedusaReborn', 'OSINT', 'Perpetual', 'Phishing', 'Ransom', 'Ransomware', 'Spam', 'Suspicious', 'Tor Anonymity', 'Tor Exit Node', 'TorExitNode']",High,['AU'],['Australia and New Zealand (ANZ)'],,"['MedusaLocker', 'Tor']",,False,"Tor, MedusaLocker"
185.195.71.244,IPv4,1645156958,1778475918,100,"['Cyble Research Intelligence Labs', 'Dan.me', 'IPsum', 'Malware Patrol High Risk IPs', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'blocklist.de', 'dataplane.org', 'malwarefilter_botnet', 'myip.ms', 'stamparm']","['Backdoor', 'Blacklist', 'Blocklist', 'Bruteforce', 'Exploit', 'Malicious', 'Malware', 'OS: ELF', 'OS: WIN', 'OSINT', 'Phishing', 'SPAWNSLOTH', 'SPAWNSNAIL', 'Suspicious', 'Tor Anonymity', 'Tor Exit Node']",High,"['CA', 'CZ', 'DE', 'DK', 'EE', 'FR', 'LT', 'LV', 'NO', 'PL', 'RO', 'TR', 'UA', 'US', 'United States']","['Europe & UK', 'Middle East & Africa (MEA)', 'North America (NA)']","['Aerospace & Defense', 'BFSI', 'Government & LEA']","['DarkComet', 'Mirai', 'RDP', 'Tor']",,False,"Tor, Mirai, DarkComet, RDP"
185.220.100.243,IPv4,1601932173,1778475918,100,"['Cyble Research Intelligence Labs', 'Dan.me', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'dataplane.org', 'greensnow', 'myip.ms', 'stamparm']","['Adversary', 'Blacklist', 'Blocklist', 'Malicious', 'Malware', 'OSINT', 'Suspicious', 'Tor Anonymity', 'Tor Exit Node']",High,,,,['Tor'],['UNC6395 '],False,"Tor, UNC6395 "
185.220.100.250,IPv4,1626934052,1778475918,100,"['Cyble Research Intelligence Labs', 'Dan.me', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'dataplane.org', 'greensnow', 'myip.ms', 'stamparm']","['Adversary', 'Blacklist', 'Blocklist', 'Malicious', 'Malware', 'OSINT', 'Suspicious', 'Tor Anonymity', 'Tor Exit Node']",High,,,,['Tor'],['UNC6395 '],False,"Tor, UNC6395 "
185.191.204.254,IPv4,1601929212,1778475918,100,"['Cyble Research Intelligence Labs', 'Cymru', 'Dan.me', 'Malware Patrol High Risk IPs', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'Snort', 'Talosintelligence', 'VirusTotal', 'blocklist.de', 'dataplane.org', 'malwarefilter_botnet', 'sblam', 'stamparm']","['Blocklist', 'Botnet', 'Bruteforce', 'Malicious', 'Malware', 'OS: ELF', 'OS: WIN', 'OSINT', 'Phishing', 'Spam', 'Suspicious', 'Tor Anonymity', 'Tor Exit Node']",High,"['CA', 'CZ', 'DE', 'DK', 'EE', 'FR', 'LT', 'LV', 'NO', 'PL', 'RO', 'TR', 'UA', 'US']","['Europe & UK', 'Middle East & Africa (MEA)', 'North America (NA)']","['Aerospace & Defense', 'Government & LEA']","['Emotet', 'Mirai', 'Tor']",,False,"Tor, Mirai, Emotet"
49.124.153.26,IPv4,1730290044,1778475887,89,"['CyberCure', 'IPsum', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'malwarefilter_botnet', 'nuug.no']","['Blacklist', 'Blocklist', 'BruteForce', 'Malicious', 'OSINT', 'Password Guessing', 'PasswordGuessing', 'Phishing']",High,,,,,,False,
49.124.152.27,IPv4,1715321410,1778475887,89,"['IPsum', 'Sentinel Turris', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'nuug.no', 'stamparm']","['Blacklist', 'Blocklist', 'BruteForce', 'Malicious', 'OSINT', 'Password Guessing', 'PasswordGuessing', 'Phishing', 'Smtp']",High,,,,,,False,
49.124.149.50,IPv4,1705838553,1778475887,89,"['CyberCure', 'Cyble Global Sensor Feed', 'IPsum', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'Sentinel Turris', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'malwarefilter_botnet', 'nuug.no', 'stamparm']","['Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'KnownAttacker', 'Malicious', 'OSINT', 'Password Guessing', 'PasswordGuessing', 'Phishing']",High,,,,,,False,
49.124.151.62,IPv4,1730290399,1778475887,89,"['CyberCure', 'IPsum', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'malwarefilter_botnet', 'nuug.no', 'threat_view_ip']","['Blacklist', 'Blocklist', 'BruteForce', 'Malicious', 'OSINT', 'Password Guessing', 'PasswordGuessing', 'Phishing']",High,,,,,,False,
49.124.151.12,IPv4,1723421020,1778475887,89,"['CyberCure', 'IPsum', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'malwarefilter_botnet', 'nuug.no', 'stamparm', 'threat_view_ip']","['Blacklist', 'Blocklist', 'BruteForce', 'Malicious', 'OSINT', 'Password Guessing', 'PasswordGuessing', 'Phishing']",High,,,,,,False,
49.124.149.207,IPv4,1711973027,1778475887,89,"['CyberCure', 'IPsum', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'malwarefilter_botnet', 'nuug.no', 'stamparm', 'threat_view_ip']","['Blacklist', 'BlockOrFilterList', 'Blocklist', 'BruteForce', 'Malicious', 'OSINT', 'Password Guessing', 'PasswordGuessing', 'Phishing', 'SourceType']",High,,,,,,False,
49.124.149.52,IPv4,1705464285,1778475887,89,"['CyberCure', 'Cyble Global Sensor Feed', 'IPsum', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'Sentinel Turris', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'malwarefilter_botnet', 'stamparm', 'threat_view_ip']","['Blacklist', 'BlockOrFilterList', 'Blocklist', 'BruteForce', 'Bruteforce', 'KnownAttacker', 'Malicious', 'OSINT', 'Phishing', 'Smtp', 'Suspicious']",High,,,,,,False,
